Itaxon_id	taxon_name	taxon_rank	taxon_clade	phylum	subphylum	class	subclass	order	suborder	superfamily	family	taxon_subfamily	tribe	taxon_genus	taxon_subgenus	pbdb_taxon_no	max_length	max_area	max_vol	extinct_max_length	extinct_max_area	extinct_max_vol	fad_int	lad_int	fad_age	lad_age	range_source	range_year	in_sepkoski	tiering	motility	feeding	ecospace	diet	calc_max_vol	extinct_calc_max_vol	extant	eco_ref	marine	brackish	freshwater	terrestrial
41540	Moronaster	genus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Spatangoida	Brissidina		Asterostomatidae			Moronaster		33435	112.0436742	8876.2761		112.0436742	8876.2761		Ypresian	Priabonian	56	33.9	Sepkoski	2002	t	3	2	2	322		287705.5525	287705.5525	f		t		f	f
41504	Oviclypeus	genus	Neognathostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Clypeasteroida			Conoclypeidae			Oviclypeus		33235	158	15528.1594		158	15528.1594		Ypresian	Priabonian	56	33.9	Sepkoski	2002	t	3	2	2	322		739260.916	739260.916	f		t		f	f
41517	Titanaster	genus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Holasteroida			Holasteridae			Titanaster		33334	166.2734779	21621.9686		166.2734779	21621.9686		Ypresian	Priabonian	56	33.9	Sepkoski	2002	t	3	2	0			850469.173	850469.173	f		t		f	f
42898	Sanchezaster	genus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Holasteroida			Urechinidae			Sanchezaster		33324	188.0047183	26052.2703		188.0047183	26052.2703		Priabonian	Priabonian	38	33.9	Sepkoski	2002	t	3	2	0			1191598.355	1191598.355	f		t		f	f
41549	Rojasia	genus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Spatangoida	Brissidina		Brissidae			Rojasia		33478	234.3253788	42192.5873	3344516.203	234.3253788	42192.5873	3344516.203	Ypresian	Priabonian	56	33.9	Sepkoski	2002	t	3	2	2	322		2181511.017	2181511.017	f		t		f	f
38663	Glyphocyphus	genus	Echinacea	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Camarodonta			Glyphocyphidae			Glyphocyphus		32957	17.56	242.1804	2042.3876	17.56	242.1804	2042.3876	Cenomanian	Bartonian	100.5	38	Sepkoski	2002	t	3	2	0			1774.347676	1774.347676	f		t		f	f
55159	Porpitella	genus	Neognathostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Clypeasteroida	Scutellina		Fibulariidae			Porpitella		33159	17.595	233.8879		17.595	233.8879		Thanetian	Bartonian	59.2	38	Sepkoski	2002	t	3	2	2	322		1784.074927	1784.074927	f		t		f	f
42004	Lenita	genus	Neognathostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Clypeasteroida						Lenita		33142	18.99333333	227.6036		18.99333333	227.6036		Lutetian	Bartonian	47.8	38	Sepkoski	2002	t	3	2	2	322		2200.913422	2200.913422	f		t		f	f
42019	Unifascia	genus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Spatangoida	Brissidina		Brissidae			Unifascia		33494	34.70646947	902.3475	15233.3516	34.70646947	902.3475	15233.3516	Lutetian	Bartonian	47.8	38	Sepkoski	2002	t	3	2	2	322		11519.98313	11519.98313	f		t		f	f
41546	Plesiopatagus	genus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Spatangoida	Brissidina		Brissidae			Plesiopatagus		33462	48.82723891	1613.6709	17484.7292	48.82723891	1613.6709	17484.7292	Ypresian	Bartonian	56	38	Sepkoski	2002	t	3	2	2	322		29410.75565	29410.75565	f		t		f	f
42006	Proescutella	genus	Neognathostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Clypeasteroida						Proescutella		33160	51.5	1929.3699	9646.8493	51.5	1929.3699	9646.8493	Lutetian	Bartonian	47.8	38	Sepkoski	2002	t	3	2	2	322		34045.17053	34045.17053	f		t		f	f
55154	Neocatopygus	genus	Neognathostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Cassiduloida	Neolampadina		Neolampadidae			Neocatopygus		33230	54.23736503	1601.1425	31236.7911	54.23736503	1601.1425	31236.7911	Thanetian	Bartonian	59.2	38	Sepkoski	2002	t	3	2	2	322		39247.31555	39247.31555	f		t		f	f
39354	Isopneustes	genus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Spatangoida	Micrasterina		Micrasteridae			Isopneustes		33408	55.24	2271.6593		55.24	2271.6593		Danian	Bartonian	66	38	Sepkoski	2002	t	3	2	2	322		41271.68665	41271.68665	f		t		f	f
42012	Aguayoaster	genus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Spatangoida	Brissidina		Brissidae			Aguayoaster		33341	58.52	2500.3056	88177.4452	58.52	2500.3056	88177.4452	Lutetian	Bartonian	47.8	38	Sepkoski	2002	t	3	2	2	322		48354.14487	48354.14487	f		t		f	f
42013	Asterostoma	genus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Spatangoida	Brissidina		Asterostomatidae			Asterostoma		33349	130.8184375	12042.4903	625562.6281	130.8184375	12042.4903	625562.6281	Lutetian	Bartonian	47.8	38	Sepkoski	2002	t	3	2	2	322		440233.5928	440233.5928	f		t		f	f
41012	Microcrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Comatulida						Microcrinus		32656	4.40125	12.9325	32.2558	4.40125	12.9325	32.2558	Ypresian	Ypresian	56	47.8	Sepkoski	2002	t	2	4	1	241		27.24371517	27.24371517	f		t		f	f
39345	Cainocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Articulata	Isocrinida						Cainocrinus		32602	4.578181818	10.8786	21.9418	4.578181818	10.8786	21.9418	Danian	Ypresian	66	47.8	Sepkoski	2002	t	2	4	1	241		30.65066527	30.65066527	f		t		f	f
38647	Amphorometra	genus	Ambulacralia	Echinodermata		Crinoidea		Comatulida						Amphorometra		32635	4.767272727	17.8497	55.626	4.767272727	17.8497	55.626	Cenomanian	Ypresian	100.5	47.8	Sepkoski	2002	t	2	4	1	241		34.59302989	34.59302989	f		t		f	f
41509	Lenicyamidia	genus	Neognathostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Clypeasteroida	Scutellina		Fibulariidae			Lenicyamidia		33140	9.688571429	70.4412		9.688571429	70.4412		Ypresian	Ypresian	56	47.8	Sepkoski	2002	t	3	2	2	322		346.6745083	346.6745083	f		t		f	f
41015	Microlampas	genus	Neognathostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Clypeasteroida			Oligopygidae			Microlampas		33105	15.48	184.72	1189.5968	15.48	184.72	1189.5968	Ypresian	Ypresian	56	47.8	Sepkoski	2002	t	3	2	2	322		1255.16854	1255.16854	f		t		f	f
57553	Gauthieria	genus	Calycina	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Phymosomatoida			Phymosomatidae			Gauthieria		32955	16.295	208.5444	1073.3087	16.295	208.5444	1073.3087	Turonian	Ypresian	93.9	47.8	Sepkoski	2002	t	3	2	5	325		1445.058853	1445.058853	f		t		f	f
37239	Brissopneustes	genus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Spatangoida	Micrasterina		Micrasteridae			Brissopneustes		33358	21.9	348.4765	3559.1062	21.9	348.4765	3559.1062	Campanian	Ypresian	83.6	47.8	Sepkoski	2002	t	3	2	2	322		3253.905203	3253.905203	f		t		f	f
41021	Radiocyphus	genus	Echinacea	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Camarodonta			Glyphocyphidae			Radiocyphus		33033	22.05	381.8626	2813.0541	22.05	381.8626	2813.0541	Ypresian	Ypresian	56	47.8	Sepkoski	2002	t	3	2	0			3315.465076	3315.465076	f		t		f	f
35372	Nucleolites	genus	Neognathostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Cassiduloida			Nucleolitidae			Nucleolites		33231	25.735	518.8477	4889.2751	25.735	518.8477	4889.2751	Bajocian	Ypresian	170.3	47.8	Sepkoski	2002	t	3	2	2	322		5067.847131	5067.847131	f		t		f	f
52653	Pentasteria	genus	Neoasteroidea	Echinodermata	Asterozoa	Asteroidea		Paxillosida			Astropectinidae			Pentasteria		31498	27.5777049	2389.2749		27.5777049	2389.2749		Pliensbachian	Ypresian	190.8	47.8	Sepkoski	2002	t	3	2	0			8037.094191	8037.094191	f		t		f	f
55155	Plesiolampas	genus	Neognathostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Echinolampadoida			Echinolampadidae			Plesiolampas		33241	57.24299065	1795.2601	19113.5354	57.24299065	1795.2601	19113.5354	Thanetian	Ypresian	59.2	47.8	Sepkoski	2002	t	3	2	0			45511.844	45511.844	f		t		f	f
41526	Arcaechinus	genus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Spatangoida	Brissidina		Brissidae			Arcaechinus		168747	61.98	2346.8135	41460.3725	61.98	2346.8135	41460.3725	Ypresian	Ypresian	56	47.8	Sepkoski	2002	t	3	2	2	322		56614.97384	56614.97384	f		t		f	f
57597	Echinocorys	genus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Holasteroida			Holasteridae			Echinocorys		33292	68.6	3482.1863	112192.7274	68.6	3482.1863	112192.7274	Turonian	Ypresian	93.9	47.8	Sepkoski	2002	t	3	2	0			74806.81521	74806.81521	f		t		f	f
55490	Togocyamus	genus	Neognathostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Clypeasteroida	Scutellina		Fibulariidae			Togocyamus		33181	3.369	7.2392		3.369	7.2392		Thanetian	Thanetian	59.2	56	Sepkoski	2002	t	3	2	2	322		19.06818653	19.06818653	f		t		f	f
39335	Hypsopygaster	genus	Neognathostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Cassiduloida		Cassidulina	Cassidulidae			Hypsopygaster		33223	15.42509754	144.0706		15.42509754	144.0706		Danian	Thanetian	66	56	Sepkoski	2002	t	3	2	2	322		1242.98341	1242.98341	f		t		f	f
37240	Coraster	genus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Holasteroida						Coraster		33368	21.69721441	369.7412		21.69721441	369.7412		Campanian	Thanetian	83.6	56	Sepkoski	2002	t	3	2	0			3171.844675	3171.844675	f		t		f	f
45187	Plagiochasma	genus	Neognathostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Cassiduloida			Nucleolitidae			Plagiochasma		33239	24.035	373.6711	2813.7434	24.035	373.6711	2813.7434	Hauterivian	Thanetian	132.9	56	Sepkoski	2002	t	3	2	2	322		4200.791149	4200.791149	f		t		f	f
37242	Ornithaster	genus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Spatangoida	Hemiasterina		Palaeostomatidae			Ornithaster		33442	24.22	449.8784	5665.469	24.22	449.8784	5665.469	Campanian	Thanetian	83.6	56	Sepkoski	2002	t	3	2	2	322		4290.167963	4290.167963	f		t		f	f
55165	Brightonia	genus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Spatangoida			Somaliasteridae			Brightonia		33353	31.08837674	701.198	10317.6603	31.08837674	701.198	10317.6603	Thanetian	Thanetian	59.2	56	Sepkoski	2002	t	3	2	2	322		8514.781364	8514.781364	f		t		f	f
36900	Homoeaster	genus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Spatangoida	Hemiasterina		Palaeostomatidae			Homoeaster		33401	31.89	749.3867	13284.1285	31.89	749.3867	13284.1285	Campanian	Thanetian	83.6	56	Sepkoski	2002	t	3	2	2	322		9131.27089	9131.27089	f		t		f	f
55163	Acanthechinus	genus	Calycina	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Phymosomatoida			Phymosomatidae			Acanthechinus		32933	32.79310345	844.6075	13850.2681	32.79310345	844.6075	13850.2681	Thanetian	Thanetian	59.2	56	Sepkoski	2002	t	3	2				9858.958543	9858.958543	f		t		f	f
55167	Leviechinus	genus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Spatangoida			Somaliasteridae			Leviechinus		33416	45.44732783	1610.0629	35366.0637	45.44732783	1610.0629	35366.0637	Thanetian	Thanetian	59.2	56	Sepkoski	2002	t	3	2	2	322		24152.78685	24152.78685	f		t		f	f
36076	Holaster	genus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Holasteroida			Holasteridae			Holaster		33303	50.25714286	1816.2698	36308.0982	50.25714286	1816.2698	36308.0982	Berriasian	Thanetian	145	56	Sepkoski	2002	t	3	2	0			31836.49306	31836.49306	f		t		f	f
39353	Isaster	genus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Spatangoida			Toxasteridae			Isaster		33405	75.02722076	3814.8873	107276.7593	75.02722076	3814.8873	107276.7593	Danian	Thanetian	66	56	Sepkoski	2002	t	3	2	2	322		95660.87502	95660.87502	f		t		f	f
57466	Placometra	genus	Ambulacralia	Echinodermata		Crinoidea		Comatulida						Placometra		32662	3.145	7.2867	14.3306	3.145	7.2867	14.3306	Turonian	Danian	93.9	61.6	Sepkoski	2002	t	2	4	1	241		9.975002588	9.975002588	f		t		f	f
39337	Bruennichometra	genus	Ambulacralia	Echinodermata		Crinoidea		Comatulida						Bruennichometra		32637	4.295714286	11.4518	25.9138	4.295714286	11.4518	25.9138	Danian	Danian	66	61.6	Sepkoski	2002	t	2	4	1	241		25.33690929	25.33690929	f		t		f	f
36871	Jaekelometra	genus	Ambulacralia	Echinodermata		Crinoidea		Comatulida						Jaekelometra		32653	6.8625	36.9875	162.4983	6.8625	36.9875	162.4983	Campanian	Danian	83.6	61.6	Sepkoski	2002	t	2	4	1	241		102.798265	102.798265	f		t		f	f
45468	Hyposalenia	genus	Calycina	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Salenioida			Hyposaleniidae			Hyposalenia		32895	13.15185185	135.8513	958.6739	13.15185185	135.8513	958.6739	Kimmeridgian	Danian	157.3	61.6	Sepkoski	2002	t	3	2	5	325		802.3253073	802.3253073	f		t		f	f
48031	Termieria	genus	Neognathostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Cassiduloida	Neolampadina		Neolampadidae			Termieria		33258	16.43075341	143.0681	660.021	16.43075341	143.0681	660.021	Maastrichtian	Danian	72.1	61.6	Sepkoski	2002	t	3	2	2	322		1478.354515	1478.354515	f		t		f	f
39348	Protolampas	genus	Neognathostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Clypeasteroida			Oligopygidae			Protolampas		33108	22.11	323.3392	3052.3216	22.11	323.3392	3052.3216	Danian	Danian	66	61.6	Sepkoski	2002	t	3	2	2	322		3340.294732	3340.294732	f		t		f	f
39341	Garumnaster	genus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Holasteroida			Holasteridae			Garumnaster		33298	23.06923077	415.1978		23.06923077	415.1978		Danian	Danian	66	61.6	Sepkoski	2002	t	3	2	0			3753.422421	3753.422421	f		t		f	f
48230	Galeaster	genus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Holasteroida			Holasteridae			Galeaster		33294	28.43	634.8098	11045.69	28.43	634.8098	11045.69	Maastrichtian	Danian	72.1	61.6	Sepkoski	2002	t	3	2	0			6661.657231	6661.657231	f		t		f	f
39351	Hemigymnia	genus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Spatangoida	Paleopneustina		Schizasteridae			Hemigymnia		33393	32.66666667	832.6338		32.66666667	832.6338		Danian	Danian	66	61.6	Sepkoski	2002	t	3	2	2	322		9754.939713	9754.939713	f		t		f	f
48336	Tripylus	genus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Spatangoida	Paleopneustina		Schizasteridae			Tripylus		33492	43.22666667	1375.8862		43.22666667	1375.8862		Maastrichtian	Danian	72.1	61.6	Sepkoski	2002	t	3	2	2	322		21048.93851	21048.93851	t		t		f	f
32716	Crateraster	genus	Neoasteroidea	Echinodermata	Asterozoa	Asteroidea		Valvatida			Goniasteridae			Crateraster		31439	39.35	4864.5128		39.35	4864.5128		Albian	Danian	113	61.6	Sepkoski	2002	t	3	2	0			21097.14594	21097.14594	f		t		f	f
116392	Micraster (Gibbaster)	subgenus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Spatangoida	Micrasterina		Micrasteridae			Micraster	Gibbaster	33430	49.09	1837.9262	44036.7114	49.09	1837.9262	44036.7114	Cenomanian	Danian	100.5	61.6	Treatise	1966	f	3	2	2	322		29847.36758	29847.36758	f		t		f	f
39342	Jeronia	genus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Holasteroida			Holasteridae			Jeronia		33308	50.65714286	2015.4465		50.65714286	2015.4465		Danian	Danian	66	61.6	Sepkoski	2002	t	3	2	0			32537.06478	32537.06478	f		t		f	f
114958	Manfredaster	genus	Neoasteroidea	Echinodermata	Asterozoa	Asteroidea		Valvatida	Tumulosina	Promopalaeasteraceae	Stauranderasteridae			Manfredaster		81264	51.47066336	8322.7989		51.47066336	8322.7989		Bathonian	Danian	168.3	61.6	Treatise	1966	f	3	2	0			43732.77764	43732.77764	f		t		f	f
116390	Micraster (Micraster)	subgenus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Spatangoida	Micrasterina		Micrasteridae			Micraster	Micraster	33430	62.64	3065.4863	85629.2511	62.64	3065.4863	85629.2511	Cenomanian	Danian	100.5	61.6	Treatise	1966	f	3	2	2	322		58285.6983	58285.6983	f		t		f	f
39340	Ganbirretia	genus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Holasteroida			Holasteridae			Ganbirretia		33297	67.2238806	3010.2462		67.2238806	3010.2462		Danian	Danian	66	61.6	Sepkoski	2002	t	3	2	0			70758.32736	70758.32736	f		t		f	f
39358	Schizopneustes	genus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Spatangoida	Paleopneustina		Schizasteridae			Schizopneustes		33482	81.95	4979.3119	160873.2701	81.95	4979.3119	160873.2701	Danian	Danian	66	61.6	Sepkoski	2002	t	3	2	2	322		121892.5575	121892.5575	f		t		f	f
45469	Stauranderaster	genus	Neoasteroidea	Echinodermata	Asterozoa	Asteroidea		Valvatida			Stauranderasteridae			Stauranderaster		31472	95.81702952	28842.6579		95.81702952	28842.6579		Kimmeridgian	Danian	157.3	61.6	Sepkoski	2002	t	3	2	0			236307.7839	236307.7839	f		t		f	f
57660	Spaniocyphus	genus	Ambulacralia	Echinodermata	Echinozoa	Echinoidea		Echinoida						Spaniocyphus		33063	2.433333333	4.4076		2.433333333	4.4076		Valanginian	Maastrichtian	139.8	66	Sepkoski	2002	t	3	2				7.804480983	7.804480983	f		t		f	f
35820	Semiometra	genus	Ambulacralia	Echinodermata		Crinoidea		Comatulida						Semiometra		32669	4.0875	7.0306	10.2647	4.0875	7.0306	10.2647	Bathonian	Maastrichtian	168.3	66	Sepkoski	2002	t	2	4	1	241		21.83958718	21.83958718	f		t		f	f
50652	Nucleopygus	genus	Neognathostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Cassiduloida		Cassidulina	Cassidulidae			Nucleopygus		33232	11.96957324	98.5922		11.96957324	98.5922		Cenomanian	Maastrichtian	100.5	66	Treatise	1966	t	3	2	2	322		619.4822276	619.4822276	f		t		f	f
48332	Dunnicrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Bourgueticrinida						Dunnicrinus		32595	13.77777778	121.9171	915.7326	13.77777778	121.9171	915.7326	Maastrichtian	Maastrichtian	72.1	66	Sepkoski	2002	t	2	4	1	241		825.9214376	825.9214376	f		t		f	f
48046	Pusillaster	genus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Spatangoida						Pusillaster		33474	18.98648036	268.7492		18.98648036	268.7492		Maastrichtian	Maastrichtian	72.1	66	Sepkoski	2002	t	3	2	2	322		2198.733721	2198.733721	f		t		f	f
35844	Heterosalenia	genus	Calycina	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Salenioida			Acrosaleniidae			Heterosalenia		32894	20.93076923	344.0807	2817.9324	20.93076923	344.0807	2817.9324	Bathonian	Maastrichtian	168.3	66	Sepkoski	2002	t	3	2	5	325		2873.60746	2873.60746	f		t		f	f
45464	Phyllobrissus	genus	Neognathostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Cassiduloida			Nucleolitidae			Phyllobrissus		33238	22.74	345.5008		22.74	345.5008		Kimmeridgian	Maastrichtian	157.3	66	Sepkoski	2002	t	3	2	2	322		3608.170151	3608.170151	f		t		f	f
35467	Globator	genus	Irregularia	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Echinoneoida		Conulidea	Conulidae			Globator		33094	22.93846154	411.7309	5698.778	22.93846154	411.7309	5698.778	Barremian	Maastrichtian	129.4	66	Sepkoski	2002	t	3	2	4	324		3695.292272	3695.292272	f		t		f	f
38949	Oolopygus	genus	Neognathostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Cassiduloida			Nucleolitidae			Oolopygus		33234	23.17	341.5704		23.17	341.5704		Cenomanian	Maastrichtian	100.5	66	Sepkoski	2002	t	3	2	2	322		3798.611072	3798.611072	f		t		f	f
36880	Pseudoffaster	genus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Holasteroida			Holasteridae			Pseudoffaster		33322	24.21135408	457.948	6641.4438	24.21135408	457.948	6641.4438	Campanian	Maastrichtian	83.6	66	Sepkoski	2002	t	3	2	0			4285.964293	4285.964293	f		t		f	f
36891	Lambertechinus	genus	Calycina	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Phymosomatoida			Phymosomatidae			Lambertechinus		32968	24.57692308	474.4002	4629.6598	24.57692308	474.4002	4629.6598	Campanian	Maastrichtian	83.6	66	Sepkoski	2002	t	3	2				4466.000102	4466.000102	f		t		f	f
38951	Micropedina	genus	Ambulacralia	Echinodermata	Echinozoa	Echinoidea		Hemicidaroidea						Micropedina		32876	24.675	467.5353	6288.3492	24.675	467.5353	6288.3492	Cenomanian	Maastrichtian	100.5	66	Sepkoski	2002	t	3	2				4515.104713	4515.104713	f		t		f	f
38898	Echinogalerus	genus	Irregularia	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Holectypoida						Echinogalerus		33091	24.74	414.2636	1544.8651	24.74	414.2636	1544.8651	Cenomanian	Maastrichtian	100.5	66	Sepkoski	2002	t	3	2				4547.836877	4547.836877	f		t		f	f
38640	Petalobrissus	genus	Neognathostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Clypeasteroida			Faujasiidae			Petalobrissus		33237	25.0657835	335.8853	2393.7423	25.0657835	335.8853	2393.7423	Cenomanian	Maastrichtian	100.5	66	Sepkoski	2002	t	3	2	2	322		4714.16524	4714.16524	f		t		f	f
53901	Lefortia	genus	Neognathostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Clypeasteroida			Faujasiidae			Lefortia		33227	25.36634607	338.8152	1883.8125	25.36634607	338.8152	1883.8125	Santonian	Maastrichtian	86.3	66	Sepkoski	2002	t	3	2	2	322		4871.001417	4871.001417	f		t		f	f
57600	Cottreaucorys	genus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Spatangoida						Cottreaucorys		33369	25.75386384	402.0875	4898.9585	25.75386384	402.0875	4898.9585	Turonian	Maastrichtian	93.9	66	Sepkoski	2002	t	3	2	2	322		5078.05323	5078.05323	f		t		f	f
48029	Fauraster	genus	Neognathostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Clypeasteroida			Faujasiidae			Fauraster		33215	26.21132384	387.25	1536.0917	26.21132384	387.25	1536.0917	Maastrichtian	Maastrichtian	72.1	66	Sepkoski	2002	t	3	2	2	322		5329.572678	5329.572678	f		t		f	f
38891	Claviaster	genus	Neognathostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Cassiduloida						Claviaster		33200	26.74439706	299.9421		26.74439706	299.9421		Cenomanian	Maastrichtian	100.5	66	Sepkoski	2002	t	3	2	2	322		5632.48919	5632.48919	f		t		f	f
36902	Ovulaster	genus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Spatangoida	Micrasterina		Micrasteridae			Ovulaster		33444	28.76	596.5504	9381.7498	28.76	596.5504	9381.7498	Campanian	Maastrichtian	83.6	66	Sepkoski	2002	t	3	2	2	322		6876.12522	6876.12522	f		t		f	f
36881	Rispolia	genus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Holasteroida			Holasteridae			Rispolia		33323	29.20560748	547.6426	7478.4696	29.20560748	547.6426	7478.4696	Campanian	Maastrichtian	83.6	66	Sepkoski	2002	t	3	2	0			7172.619475	7172.619475	f		t		f	f
38670	Proraster	genus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Spatangoida	Paleopneustina		Schizasteridae			Proraster		33465	30.21	711.8064	9206.0289	30.21	711.8064	9206.0289	Cenomanian	Maastrichtian	100.5	66	Sepkoski	2002	t	3	2	2	322		7870.402233	7870.402233	f		t		f	f
32776	Faujasia	genus	Neognathostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Clypeasteroida			Faujasiidae			Faujasia		33214	30.85586607	497.9679	4976.359	30.85586607	497.9679	4976.359	Albian	Maastrichtian	113	66	Sepkoski	2002	t	3	2	2	322		8341.068547	8341.068547	f		t		f	f
